original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
1120225,112022503,Water,Blake & Barancik Design Group Inc.,General Consultant Services,Design & Communications,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,70247.0,Blake & Barancik Design Group Inc.
1220256,122025602,Water,"Burns Engineering, Inc.",Architect and Engineer Svcs,MEP for waste water plts,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,500000.0,0.0,"Burns Engineering, Inc."
1220462,122046202,Water,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,Improving Office Space,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,239342.0,0.0,"CDA& I Architecture and Interiors, LTD"
1220269,122026902,Water,"CDM Smith, Inc.",Architect and Engineer Svcs,Gen Eng for trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,500000.0,0.0,"CDM Smith, Inc."
1320541,132054101,Water,"CDM Smith, Inc.",General Consultant Services,Sustainable Organization,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,194077.59,"CDM Smith, Inc."
1420086,1420086,Water,"CDM Smith, Inc.",General Consultant Services,Eng Support Svcs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,8095000.0,4013638.04,"CDM Smith, Inc."
1120112,112011205,Water,"CH2M Hill Engineers, Inc.",Computer and Information Svcs,Azteca Cityworks Mgmt,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,114369.15,CH2M Hill Incorporated
1220274,122027402,Water,"CH2M Hill Engineers, Inc.",Architect and Engineer Svcs,Gen Eng for Trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1000000.0,0.0,"CH2M Hill Engineers, Inc."
1220475,122047501,Water,"CH2M Hill Engineers, Inc.",General Consultant Services,SMEDs Stormwater,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,250000.0,0.0,"CH2M Hill Engineers, Inc."
1220494,122049401,Water,"CH2M Hill Engineers, Inc.",General Consultant Services,Trtmt Technologies,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,0,98700.0,320793.34,"CH2M Hill Engineers, Inc."
1320096,132009601,Water,"CH2M Hill Engineers, Inc.",General Consultant Services,Conceptual Design Green,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,500000.0,0.0,"CH2M Hill Engineers, Inc."
1420026,1420026,Water,CH2M Hill Incorporated,General Consultant Services,Strategic Communications,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,65000.0,20383.12,CH2M Hill Incorporated
1220468,122046802,Water,"CLOUD GEHSHAN ASSOCIATES, INC.",General Consultant Services,Signage System,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,0.0,"CLOUD GEHSHAN ASSOCIATES, INC."
1220257,122025702,Water,"CSA Central, Inc.",Architect and Engineer Svcs,General Engineering Svc,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,500000.0,0.0,"CSA Central, Inc."
1220214,122021402,Water,"CSL Services,Inc.",General Consultant Services,Flow Monitoring,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1500000.0,878540.0,"CSL Services,Inc."
MPXX14000280,MPXX14000280,Water,"Center for Watershed Protection, Inc.",Miscellaneous Order,Pilot Trash Study,2013-11-20T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,0.0,"Center for Watershed Protection, Inc."
1420220,1420220,Water,"Charles E. Day and Associates, LLC",General Consultant Services,Call Center Consultant,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,209600.0,136800.0,"Charles E. Day and Associates, LLC"
MPXX14000191,MPXX14000191,Water,"Cobbs Creek Community Environmental Education Center, Inc.",Miscellaneous Order,Exhibit Design,2013-08-23T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,640.0,"Cobbs Creek Community Environmental Education Center, Inc."
1220570,122057003,Water,Community Design Collaborative,General Consultant Services,Lid Design Competition,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,70808.49,Community Design Collaborative
1220470,122047001,Water,Community Legal Services,General Consultant Services,Public Advocate,2013-02-15T00:00:00Z,2014-02-14T00:00:00Z,0,0.0,0.0,Community Legal Services
1220470,122047002,Water,Community Legal Services,General Consultant Services,Public Advocate,2014-02-15T00:00:00Z,2015-02-14T00:00:00Z,320,90000.0,73635.9,Community Legal Services
MPXX14000355,MPXX14000355,Water,"Conservation Matters, LLC",Miscellaneous Order,Real Estate Consultant,2014-02-26T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,0.0,"Conservation Matters, LLC"
1120167,112016703,Water,"CorTrol Services, Ltd.",Architect and Engineer Svcs,Corrosion Control Eng,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,359000.0,183240.0,"CorTrol Services, Ltd."
1420203,1420203,Water,"CorTrol Services, Ltd.",Architect and Engineer Svcs,Corrosion Control,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,750000.0,146500.0,"CorTrol Services, Ltd."
1120168,112016803,Water,"Corrpro Companies, Inc.",Architect and Engineer Svcs,Corrosion Control,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,55800.0,54526.7,"Corrpro Companies, Inc."
1420204,1420204,Water,"Corrpro Companies, Inc.",Architect and Engineer Svcs,Corrosion Control,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,750000.0,54174.5,"Corrpro Companies, Inc."
1220261,122026102,Water,"D&B/Guarino Engineers, LLC",Architect and Engineer Svcs,Water Sewer Program,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,900000.0,0.0,"D&B/Guarino Engineers, LLC"
MPXX14000245,MPXX14000245,Water,Daniel Pohlig,Miscellaneous Order,Review & Survey,2013-10-08T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,2175.0,Daniel Pohlig
1220235,122023502,Water,"Dewberry Engineers, Inc.",Architect and Engineer Svcs,Cobbs Creek Corridor,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,0.0,0.0,"Dewberry Engineers, Inc."
1220241,122024102,Water,"Dewberry Engineers, Inc.",Architect and Engineer Svcs,GES Natural Stream,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,250000.0,0.0,"Dewberry Engineers, Inc."
1120294,112029403,Water,Dottie F. Baumgarten,General Consultant Services,Environmental Education,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,55000.0,31325.81,Dottie F. Baumgarten
1120162,112016204,Water,"Duffield Associates, Inc.",General Consultant Services,Stormwater Plan Review,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1340629.0,598826.18,"Duffield Associates, Inc."
1320083,132008302,Water,"Duffield Associates, Inc.",Architect and Engineer Svcs,Stormwater infrastructure,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,500000.0,0.0,"Duffield Associates, Inc."
1320286,132028601,Water,EASTERN ENGINEERING,Architect and Engineer Svcs,Hydraulic Engineering Svc,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,260000.0,151578.35,EASTERN ENGINEERING
1420214,1420214,Water,"EConsult Solutions, Inc",General Consultant Services,Prof Econo Analysis Svcs,2013-08-02T00:00:00Z,2014-08-01T00:00:00Z,123,200000.0,0.0,"EConsult Solutions, Inc"
MPXX14000214,MPXX14000214,Water,EFGrusheski Consulting,Miscellaneous Order,Planning Services,2013-09-13T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,16375.0,EFGrusheski Consulting
1420077,1420077,Water,Ellen Freedman Schultz,General Consultant Services,Environ Education,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,75000.0,51937.5,Ellen Freedman Schultz
1120387,112038704,Water,Energy Coordinating Agency of Phila Inc,General Consultant Services,Rain Barrel Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,168450.0,56918.95,Energy Coordinating Agency of Phila Inc
1420219,1420219,Water,Energy Coordinating Agency of Phila Inc,General Consultant Services,Rain Check,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,91,497309.0,143198.83,Energy Coordinating Agency of Phila Inc
1420254,1420254,Water,Energy Coordinating Agency of Phila Inc,General Consultant Services,LiCap,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,91,550000.0,216255.73,Energy Coordinating Agency of Phila Inc
MPXX14000059,MPXX14000059,Water,FLOWatch LLC,Miscellaneous Order,eDMR Software Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,10000.0,FLOWatch LLC
1320100,132010001,Water,"GEL Laboratories, LLC",General Consultant Services,Iodine 131 Analysis,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,250000.0,0.0,"GEL Laboratories, LLC"
1220242,122024202,Water,"GTS Technologies, Inc.",Architect and Engineer Svcs,GES Natural Stream,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,250000.0,0.0,"GTS Technologies, Inc."
1220273,122027302,Water,Gannett Fleming Inc,Architect and Engineer Svcs,Gen Eng for trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,500000.0,0.0,Gannett Fleming Inc
1320752,1320752,Water,Gannett Fleming Inc,General Consultant Services,Air Scour Backwash,2013-06-03T00:00:00Z,2014-06-02T00:00:00Z,63,612940.0,0.0,Gannett Fleming Inc
MPXX14000117,MPXX14000117,Water,"Garrett Churchill, Inc.",Miscellaneous Order,Architect Consultant,2013-07-15T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,30000.0,"Garrett Churchill, Inc."
1320086,132008601,Water,"Gilmore & Associates, Inc.",Architect and Engineer Svcs,Stormwater Infrastructure,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,500000.0,0.0,"Gilmore & Associates, Inc."
1220276,122027602,Water,Greeley & Hansen,Architect and Engineer Svcs,General Eng for trtmt fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,500000.0,0.0,Greeley & Hansen
1320660,132066001,Water,Greeley & Hansen,General Consultant Services,Master Facilities Plan,2013-12-30T00:00:00Z,2014-12-29T00:00:00Z,273,300000.0,0.0,Greeley & Hansen
1220306,122030602,Water,"GreenTreks Network, Inc.",General Consultant Services,Digital Videography,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,42830.0,"GreenTreks Network, Inc."
1420137,1420137,Water,"HABITHEQUE, INC.",General Consultant Services,FWWIC Exhibit Design,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,300000.0,130083.93,"HABITHEQUE, INC."
1220262,122026202,Water,HUNT ENGINEERING CO,Architect and Engineer Svcs,"GES water mains, sewers",2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,600000.0,0.0,HUNT ENGINEERING CO
1220260,122026002,Water,Hatch Mott MacDonald I & E LLC,Architect and Engineer Svcs,Water Sewer Program,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1200000.0,25940.44,Hatch Mott MacDonald I & E LLC
1320084,132008401,Water,Hatch Mott MacDonald I & E LLC,Architect and Engineer Svcs,Stormwater Infrastructure,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,500000.0,0.0,Hatch Mott MacDonald I & E LLC
1220275,122027502,Water,Hazen and Sawyer,Architect and Engineer Svcs,Gen Eng for Trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1000000.0,435986.47,Hazen and Sawyer
1220483,122048302,Water,Hazen and Sawyer,General Consultant Services,Sludge Pretrmt Study,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,107500.0,Hazen and Sawyer
1320097,132009701,Water,Hazen and Sawyer,General Consultant Services,Conceptual Design Green,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,500000.0,0.0,Hazen and Sawyer
1220333,122033303,Water,"Healthmark, Inc.",General Consultant Services,Physical Performance Eval,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,230000.0,66591.0,"Healthmark, Inc."
1220428,122042802,Water,IMX Medical Management Services,General Consultant Services,Injury Prevention,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,70000.0,1587.5,IMX Medical Management Services
MPXX14000136,MPXX14000136,Water,"Innovyze, Inc.",Miscellaneous Order,Training Services,2013-07-24T00:00:00Z,2014-06-30T00:00:00Z,91,15000.0,10000.0,"Innovyze, Inc."
MPXX14000053,MPXX14000053,Water,James O'Shaughnessy,Miscellaneous Order,Review and Survey,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,23040.0,James O'Shaughnessy
MPXX14000228,MPXX14000228,Water,"Jarvus Innovations, LLC",Miscellaneous Order,General Consultant,2013-09-18T00:00:00Z,2014-06-30T00:00:00Z,91,10000.0,10000.0,"Jarvus Innovations, LLC"
1220243,122024302,Water,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,Wetland Design,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,250000.0,0.0,"Johnson, Mirmiran & Thompson"
1320613,132061301,Water,"Johnson, Mirmiran & Thompson",General Consultant Services,Inspection & Assessment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,400000.0,48671.09,"Johnson, Mirmiran & Thompson"
MPXX14000279,MPXX14000279,Water,"Johnson, Mirmiran & Thompson",Miscellaneous Order,Software Development,2013-11-20T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,0.0,"Johnson, Mirmiran & Thompson"
1220264,122026402,Water,"KS Engineers, P.C.",Architect and Engineer Svcs,"GES water mains, sewers",2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,600000.0,0.0,"KS Engineers, P.C."
1220197,122019702,Water,Karen Friedman Enterprises,General Consultant Services,Media Training,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,50000.0,0.0,Karen Friedman Enterprises
MPXX14000061,MPXX14000061,Water,Kenneth Hinde,Miscellaneous Order,Watershed Tours Consultan,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,15645.0,Kenneth Hinde
1320459,132045901,Water,"Keystone Engineering Group, Inc.",Architect and Engineer Svcs,On Line Water Quality,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,250000.0,138544.01,"Keystone Engineering Group, Inc."
MPXX14000189,MPXX14000189,Water,Kimberly A. Ferguson,Miscellaneous Order,Training Services,2013-08-23T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,8180.0,Kimberly A. Ferguson
MPXX14000096,MPXX14000096,Water,Knowledge Solutions International,Miscellaneous Order,Training Services,2013-07-11T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,3560.0,Knowledge Solutions International
1320095,132009501,Water,"LRSLA Studio, Inc.",General Consultant Services,Conceptual Design,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,500000.0,0.0,"LRSLA Studio, Inc."
MPXX14000064,MPXX14000064,Water,"Laboratory Testing, Inc.",Miscellaneous Order,Sample Analysis,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,2968.64,"Laboratory Testing, Inc."
1420227,1420227,Water,"Lancaster Laboratories, Inc.",General Consultant Services,Environmental Lab Svcs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,31475.74,"Lancaster Laboratories, Inc."
MPXX14000098,MPXX14000098,Water,"Leadership Institute, Inc.",Miscellaneous Order,Training Services,2013-07-11T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,3700.0,"Leadership Institute, Inc."
MPXX14000095,MPXX14000095,Water,Leasot Academy,Miscellaneous Order,Training Services,2013-07-11T00:00:00Z,2014-06-30T00:00:00Z,91,15000.0,9300.0,Leasot Academy
1220219,122021902,Water,Lehigh University Supported Empl/Assessment Svs,General Consultant Services,Cryptosporidium Spp,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,49999.6,Lehigh University Supported Empl/Assessment Svs
1320644,132064401,Water,"LevLane Advertising, Inc.",General Consultant Services,Branding,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,91,350000.0,132073.0,"LevLane Advertising, Inc."
MPXX14000072,MPXX14000072,Water,Lois A. Brink,Miscellaneous Order,Fundraising Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,28875.0,Lois A. Brink
1320501,132050101,Water,Louis Cook Design,General Consultant Services,Graphic Artist,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,75000.0,57917.14,Louis Cook Design
MPXX14000076,MPXX14000076,Water,MANAYUNK DEVELOPMENT CORPORATION,Miscellaneous Order,Education & Facilitation,2013-07-02T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,7606.76,MANAYUNK DEVELOPMENT CORPORATION
1220268,122026802,Water,MWH Americas Inc,Architect and Engineer Svcs,Gen Eng for trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,500000.0,0.0,MWH Americas Inc
1320296,132029601,Water,Marmota Environmental Consulting LLC,General Consultant Services,Youth Ambassadors Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,67710.0,Marmota Environmental Consulting LLC
1220286,122028602,Water,"Maser Consulting, P.A.",Architect and Engineer Svcs,Water Sewer Program,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1200000.0,90436.69,"Birdsall Services Group, Inc."
MPXX14000178,MPXX14000178,Water,McVeigh Performance Management,Miscellaneous Order,Training Services,2013-08-20T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,29600.0,McVeigh Performance Management
1320228,132022801,Water,"Med-Tex Services, Inc.",General Consultant Services,Safety Training,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,80000.0,16000.0,"Med-Tex Services, Inc."
MPXX14000073,MPXX14000073,Water,Melena Murphy,Miscellaneous Order,Environmental Consultant,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,18537.5,Melena Murphy
MPXX14000099,MPXX14000099,Water,"Mike Nelson Consulting, LLC",Miscellaneous Order,Training Services,2013-07-11T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,6750.0,"Mike Nelson Consulting, LLC"
1220287,122028702,Water,O'Brien & Gere Engineers Incorporated,Architect and Engineer Svcs,GES Water Treatment,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1200000.0,149834.24,O'Brien & Gere Engineers Incorporated
1320603,132060301,Water,"Partnership for the Delaware Estuary, Inc.",General Consultant Services,Delaware Esturary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,285000.0,106401.76,"Partnership for the Delaware Estuary, Inc."
MPXX14000012,MPXX14000012,Water,Patricia Dunne,Miscellaneous Order,Enviromental Education,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,17980.0,Patricia Dunne
1220259,122025902,Water,Pennoni Associates Inc.,Architect and Engineer Svcs,Water/Sewer Program,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1200000.0,0.0,Pennoni Associates Inc.
1220478,122047801,Water,Pennoni Associates Inc.,General Consultant Services,SMED's Stormwater,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,250000.0,0.0,Pennoni Associates Inc.
1320303,132030301,Water,Pennsylvania Environmental Council Inc,General Consultant Services,Watershed Partnerships,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,156000.0,42206.14,Pennsylvania Environmental Council Inc
1220477,122047701,Water,Pennsylvania Horticultural Society,General Consultant Services,SMED's Stormwater,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,250000.0,0.0,Pennsylvania Horticultural Society
9820727,982072705,Water,Philadelphia Municipal Authority,General Consultant Services,AMR,1997-07-10T00:00:00Z,2017-09-10T00:00:00Z,1259,1.25E8,2.786961354E7,Philadelphia Municipal Authority
1220435,122043502,Water,Pure Technologies US Inc,Architect and Engineer Svcs,Leak Detection,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,150000.0,3750.0,Pure Technologies US Inc
1320089,132008901,Water,"QC, Inc",General Consultant Services,WETT Lab Analysis,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,40000.0,19345.5,"QC, Inc"
1320779,1320779,Water,"RESOLVE, Inc.",General Consultant Services,Mediation Services,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,61,215290.0,0.0,"RESOLVE, Inc."
1220550,122055002,Water,Rebuilding Together Philadelphia,General Consultant Services,Green Home Low Income,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,10744.31,Rebuilding Together Philadelphia
1320533,1320533,Water,Refreshtech LLC,General Consultant Services,FWWIC Maintenance,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,61,110000.0,15066.01,Refreshtech LLC
MPXX14000128,MPXX14000128,Water,Rettew Associates Incorporated,Miscellaneous Order,Engineering Services,2013-07-19T00:00:00Z,2014-06-30T00:00:00Z,91,8500.0,8500.0,Rettew Associates Incorporated
MPXX14000057,MPXX14000057,Water,S. Edgar David & Associates,Miscellaneous Order,Architectural Consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,14356.98,S. Edgar David & Associates
MPXX14000126,MPXX14000126,Water,SCHRAUTH CONSULTING LLC,Miscellaneous Order,Research & Dev Consortium,2013-07-19T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,24450.0,SCHRAUTH CONSULTING LLC
1420363,1420363,Water,SCHUMAKER AND COMPANY. INC.,General Consultant Services,Water Cost Effectiveness,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,275,355200.0,10249.85,SCHUMAKER AND COMPANY. INC.
1320539,132053901,Water,SIMON PUBLIC RELATIONS GROUP,General Consultant Services,Media & Marketing,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,50000.0,49910.96,SIMON PUBLIC RELATIONS GROUP
MPXX14000036,MPXX14000036,Water,Sandy Sorlien,Miscellaneous Order,Environmental Educator,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,12640.0,Sandy Sorlien
1320744,1320744,Water,"Sci-Tek Consultants, Inc.",General Consultant Services,Sewer Flow Precip Anal,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,61,1150000.0,243445.81,"Sci-Tek Consultants, Inc."
MPXX14000246,MPXX14000246,Water,Sears Iron Works,Miscellaneous Order,Repair & Restoration,2013-10-08T00:00:00Z,2014-06-30T00:00:00Z,91,25000.0,3650.58,Sears Iron Works
