original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
1220381,1220381,Public Property,"Gillan And Hartmann, Inc.",Architect and Engineer Svcs,Design Professional Svs,2011-12-16T00:00:00Z,2013-12-15T00:00:00Z,168,56100,41275,
1320421,1320421,Public Property,"Gillan And Hartmann, Inc.",Architect and Engineer Svcs,Engineering Requirements ,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,500000,481933,
920943,92094302,Public Property,"Gilmore & Associates, Inc.",Architect and Engineer Svcs,Landscape Architectural ,2012-06-30T00:00:00Z,2013-06-29T00:00:00Z,0,200000,91092,
MPXX13000261,MPXX13000261,Public Property,Hunt Engineering Co      ,Miscellaneous Order,Health Center #5,2013-01-02T14:45:55Z,2013-06-30T00:00:00Z,0,14785,5961,HUNT ENGINEERING CO      
1020417,102041703,Public Property,Jacobs Wyper Architects,Architect and Engineer Svcs,"SWAT, Bomb and K-9 Units ",2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,26170,9140,
920623,92062303,Public Property,Jibe Design Co.,Architect and Engineer Svcs,Barry Playground Building,2012-12-31T00:00:00Z,2013-12-30T00:00:00Z,183,0,0,Jibe Design Co.
1320536,1320536,Public Property,"Ks Engineers, P.C.",Architect and Engineer Svcs,Avenue of the Republic,2012-10-08T00:00:00Z,2014-10-07T00:00:00Z,464,74285.6,43510,
1220228,1220228,Public Property,"Kelly/maiello, Inc. ",Architect and Engineer Svcs,Zoo Small Mammal House ,2011-08-08T00:00:00Z,2013-08-07T00:00:00Z,38,50719,37287,
1320493,1320493,Public Property,"Kelly/maiello, Inc. ",Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,76,600000,587515,
1220501,122050101,Public Property,"Klein And Hoffman, Inc.",Architect and Engineer Svcs,Renovations at Engines,2012-02-16T00:00:00Z,2014-02-15T00:00:00Z,230,135468,45269,
1020383,102038302,Public Property,"Lrsla Studio, Inc.",Architect and Engineer Svcs,Landscape Architectural ,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,0,-5000,
MPXX13000144,MPXX13000144,Public Property,"Lrsla Studio, Inc.",Miscellaneous Order,Hawthorne Park,2012-08-03T11:13:01Z,2013-06-30T00:00:00Z,0,18190,0,
MPXX13000157,MPXX13000157,Public Property,Langan Engineering & Environmental Services,Miscellaneous Order,landscape arch services,2012-09-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,24312,Langan Engineering & Environmental Services
920701,92070105,Public Property,Oxford Engineering Company,Architect and Engineer Svcs,Environmental Consultant ,2012-09-02T00:00:00Z,2013-09-01T00:00:00Z,63,250000,5669,Oxford Engineering Company
1320749,1320749,Public Property,Oxford Engineering Company,Architect and Engineer Svcs,Fuelsite Environmental ,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,364,200000,0,Oxford Engineering Company
1120646,1120646,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,Design professional srvcs,2011-06-14T00:00:00Z,2013-06-13T00:00:00Z,0,115101.02,71713,Pennoni Associates Inc.
1320429,1320429,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,Engineering Requirements ,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,500000,39454,Pennoni Associates Inc.
1320640,1320640,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,Fuelsite Design Consult,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,200000,0,Pennoni Associates Inc.
MPXX13000196,MPXX13000196,Public Property,Pennoni Associates Inc.,Miscellaneous Order,PAB Parking Lot Evaluate,2012-09-18T13:30:21Z,2013-06-30T00:00:00Z,0,4650,0,Pennoni Associates Inc.
1120131,112013102,Public Property,Philadelphia Municipal Authority,General Consultant Services,Philadelphia Municipal Au,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,347172,347172,Philadelphia Municipal Authority
1220556,1220556,Public Property,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,PICC Security Improvement,2012-04-19T00:00:00Z,2014-04-18T00:00:00Z,292,282925,116106,
1020565,102056501,Public Property,"Smp Architects, Ltd",Architect and Engineer Svcs,Sturgis PG - New Building,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,0,0,
1220426,1220426,Public Property,"Smp Architects, Ltd",Architect and Engineer Svcs,East Park Canoe House ,2012-01-09T00:00:00Z,2014-12-31T00:00:00Z,549,249140,83513,
1320474,1320474,Public Property,"Smp Architects, Ltd",Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,76,600000,600000,
MPXX13000236,MPXX13000236,Public Property,Scannell Architects Pc,Miscellaneous Order,Catherwood Bldg Roof ,2012-11-14T15:30:35Z,2013-06-30T00:00:00Z,0,10900,10900,Scannell Architects PC
1120417,112041701,Public Property,"Schade And Bolender Arch., LLP",Architect and Engineer Svcs,Belmont Stable Rehab,2012-12-31T00:00:00Z,2013-12-30T00:00:00Z,183,0,0,
1220530,122053001,Public Property,Schiller & Hersh,Architect and Engineer Svcs,West Phila Library HVAC,2012-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,107532,13961,Schiller & Hersh
MPXX13000191,MPXX13000191,Public Property,"Stark Design, P.C.",Miscellaneous Order,Treehouse Restoration ,2012-09-12T12:24:23Z,2013-06-30T00:00:00Z,0,26365.2,0,
MPXX13000160,MPXX13000160,Public Property,T.J. Grace Enterprise,Miscellaneous Order,Health Admin Atrium Light,2012-08-21T08:17:44Z,2013-06-30T00:00:00Z,0,21870,4690,T.J. Grace Enterprise
1220413,1220413,Public Property,"The Gordian Group, Inc.",General Consultant Services,JOC Program Management ,2012-01-01T00:00:00Z,2014-12-31T00:00:00Z,549,150000,150000,
820626,82062604,Public Property,Thompson Mark B Associates,Architect and Engineer Svcs,Hermitage Mansion Rehab,2012-06-30T00:00:00Z,2013-06-29T00:00:00Z,0,8970,8970,Thompson Mark B Associates
1020397,102039702,Public Property,Thompson Mark B Associates,Architect and Engineer Svcs,Letitia House Rehab,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,0,0,Thompson Mark B Associates
1320503,1320503,Public Property,Transystems Corporation,Architect and Engineer Svcs,Architectural Requirement,2012-09-19T00:00:00Z,2013-09-18T00:00:00Z,80,600000,36405,TranSystems Corporation
1020198,102019811,Public Property,"U.S. Facilities, Inc.",General Consultant Services,Triplex OM&S,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1.3612869E7,1696839,
1320618,1320618,Public Property,"U.S. Facilities, Inc.",General Consultant Services,OM&S - Youth Studies Ctr.,2013-01-01T00:00:00Z,2013-06-30T00:00:00Z,0,771855,771855,
1320558,1320558,Public Property,"Uci Architects, Inc.",Architect and Engineer Svcs,Bldg Improve Various Play,2012-12-06T00:00:00Z,2015-06-05T00:00:00Z,705,157261,135742,
1220339,1220339,Public Property,"Urban Engineers, Inc.",Architect and Engineer Svcs,Manayunk Canal Towpath,2011-10-24T00:00:00Z,2013-10-23T00:00:00Z,115,195634.5,0,
MPXX13000078,MPXX13000078,Public Property,Wizard Software Solutions,Miscellaneous Order,Work orders mgnt system,2012-07-02T10:24:07Z,2013-06-30T00:00:00Z,0,29945,27873,Wizard Software Solutions
MPXX13000194,MPXX13000194,Public Property,"Wulff Architects, Inc.",Miscellaneous Order,DiSilvestro Rec Roof ,2012-09-18T12:04:37Z,2013-06-30T00:00:00Z,0,5390,0,
MPXX13000354,MPXX13000354,Records,"1 Source Safety & Health, Inc.",Miscellaneous Order,safety,2013-05-31T00:00:00Z,2013-06-30T00:00:00Z,0,4000,4000,
MPXX13000215,MPXX13000215,Records,"Accelebrate, Inc.",Miscellaneous Order,adobe training,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,3215.57,0,
920260,92026005,Records,"Azavea, Inc",General Consultant Services,mapping consulting serv,2012-07-01T00:00:00Z,2013-05-31T00:00:00Z,0,30000,0,
1120575,112057502,Records,"Azavea, Inc",General Consultant Services,phillyhistory support,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,0,
1220422,122042201,Records,"Azavea, Inc",General Consultant Services,refoldering services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,60000,0,
1120210,112021002,Records,Conservation Center For Art And Historic Artifacts,General Consultant Services,conservation services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,30000,Conservation Center for Art and Historic Artifacts
MPXX13000098,MPXX13000098,Records,Dona Horowitz-behrend,Miscellaneous Order,Historical Consulting,2012-07-09T00:00:00Z,2013-06-30T00:00:00Z,0,29900,15550,Dona Horowitz-Behrend
1020247,102024706,Records,"Ewing Consulting, Inc.",General Consultant Services,Records Management,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,229700,24955,
1320182,132018202,Records,"Information Services Partner, Inc.",General Consultant Services,records management,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,64250,1917,
1320579,1320579,Records,"Lrw Solutions Group, Inc.",General Consultant Services,Records Inventory,2012-11-30T00:00:00Z,2013-06-30T00:00:00Z,0,50000,0,
MPXX13000095,MPXX13000095,Records,Lili-an Elkins,Miscellaneous Order,research and development,2012-07-09T00:00:00Z,2013-06-30T00:00:00Z,0,29900,0,Lili-An Elkins
MPXX13000077,MPXX13000077,Records,Pace Consulting LLC,Miscellaneous Order,mapping support,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,29900,29900,Pace Consulting LLC
MPXX13000251,MPXX13000251,Records,Richard Gouldey,Miscellaneous Order,Photographic Services,2012-12-16T00:00:00Z,2013-06-30T00:00:00Z,0,5000,3326,Richard Gouldey
MPXX13000099,MPXX13000099,Records,"Technically Media, Inc",Miscellaneous Order,cataloging services,2012-07-09T00:00:00Z,2013-06-30T00:00:00Z,0,30000,0,
1320183,132018301,Records,Tyler Technologies,Computer and Information Svcs,document recording,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1142370,987132,Tyler Technologies
MPXX13000096,MPXX13000096,Records,"U.S. Construction Group, Inc.",Miscellaneous Order,photographic services,2012-07-09T00:00:00Z,2013-06-30T00:00:00Z,0,10000,2827,
1120182,112018203,Records,Vir Archival And Preservation Services,General Consultant Services,archival consulting,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,84000,26950,VIR Archival and Preservation Services
1020628,102062803,Records,Vanguard Direct Inc.,General Consultant Services,form preparation,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2000,0,Vanguard Direct Inc.
MPXX13000322,MPXX13000322,Records,"Vital Records, Inc",Miscellaneous Order,storage,2013-03-11T09:13:36Z,2013-06-30T00:00:00Z,0,1000,93,
1120543,112054302,Revenue,Aal Acquest Corp.,General Consultant Services,TICs for Sheriff Sales,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,31000,0,AAL Acquest Corp.
1120542,112054203,Revenue,"Aracor Search + Abstract Services, Inc.",General Consultant Services,TICs for Sheriff Sales,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,65000,65000,
MPXX13000341,MPXX13000341,Revenue,Boag Mccann Limited,Miscellaneous Order,Water Bill Redesign,2013-04-22T09:05:34Z,2013-06-30T00:00:00Z,0,29300,14650,Boag McCann Limited
1320537,1320537,Revenue,"Consumer Adjustment Company, Inc",General Consultant Services,Tax and Debt Collection,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,100000,100000,
MPXX13000049,MPXX13000049,Revenue,Elwyn ,Miscellaneous Order,Printing Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,20000,10649,Elwyn 
MPXX13000255,MPXX13000255,Revenue,Fred Pryor Seminars,Miscellaneous Order,Training,2012-12-13T11:13:38Z,2013-06-30T00:00:00Z,0,5299,5290,Fred Pryor Seminars
1120246,112024602,Revenue,Gila LLC D/b/a Municipal Services Bureau,General Consultant Services,Collect Delinquent Taxes,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,200000,0,Gila LLC d/b/a Municipal Services Bureau
1320638,1320638,Revenue,"Goehring, Rutter & Boehm",Legal Services,Real Estate Tax Coll.,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,4000000,2448025,
1020266,102026603,Revenue,Lasalle University ,General Consultant Services,General Consulting,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,49938.19,21912,LaSalle University 
1320575,1320575,Revenue,"Linebarger Goggan Blair & Sampson, LLP",Legal Services,Real Estate Tax Coll.,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,4000000,2460074,
920857,92085705,Revenue,Muniservices LLC,General Consultant Services,Disc & Bus Tax Collection,2013-03-01T00:00:00Z,2013-06-30T00:00:00Z,0,190000,0,MuniServices LLC
1320499,1320499,Revenue,"Nihill & Riedley, Pc D/b/a Smart Devine",General Consultant Services,Sales Tax Recovery,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,150000,150000,
920112,92011206,Revenue,Peripheral Systems Inc.,Computer and Information Svcs,Computer Consulting,2013-01-01T00:00:00Z,2013-06-30T00:00:00Z,0,72000,0,Peripheral Systems Inc.
1120362,112036202,Revenue,Philadelphia Writ Service Inc.,General Consultant Services,Writ Services,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,700000,0,Philadelphia Writ Service Inc.
1320538,1320538,Revenue,"Pioneer Credit Recovery, Inc",General Consultant Services,Tax and Debt Collection,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,1000000,1000000,
920089,92008905,Revenue,"Progressive Financial Services, Inc.",General Consultant Services,Collect Nuis Liens - KICK,2012-12-15T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,
920843,92084304,Revenue,"Progressive Financial Services, Inc.",General Consultant Services,Disc & Bus Tax Collection,2013-03-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,
920842,92084207,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Disc & Bus Tax Collection,2013-01-01T00:00:00Z,2013-06-30T00:00:00Z,0,2030000,2030000,
1120247,112024702,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Collect Delinquent Taxes,2012-09-20T00:00:00Z,2013-09-19T00:00:00Z,81,0,0,
MPXX13000117,MPXX13000117,Revenue,The Training Agenda,Miscellaneous Order,Business Writing Training,2012-07-17T15:06:55Z,2013-06-30T00:00:00Z,0,3300,3300,The Training Agenda
1120356,112035602,Revenue,"The Tyler Firm, LLC",General Consultant Services,Writ Services,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,0,0,
1320561,1320561,Sheriff,Teleosoft Inc.,Computer and Information Svcs,"Sheriff's ""IT"" System",2013-04-10T00:00:00Z,2013-06-30T00:00:00Z,0,1,0,Teleosoft Inc.
1120493,112049302,Sinking Fund Comm,"Atalanta Sosnoff Capital, LLC",Investment Advisor-Manager,Renewal,2013-02-08T00:00:00Z,2014-02-07T00:00:00Z,222,0,0,
1120494,112049402,Sinking Fund Comm,"Cooke & Bieler, L.P.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,238,0,0,
1120495,112049502,Sinking Fund Comm,"Deprince, Race & Zollo, Inc.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,238,0,,
1220364,122036401,Sinking Fund Comm,"Fred Alger Management, Inc.",Investment Advisor-Manager,Renewal,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
1220408,122040801,Sinking Fund Comm,"Gallagher Benefit Services, Inc.",Investment Advisor-Manager,Renewal,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,0,0,
1020453,102045303,Sinking Fund Comm,"Garcia Hamilton & Associates, L.P.",Investment Advisor-Manager,Renewal,2013-01-14T00:00:00Z,2014-01-13T00:00:00Z,197,0,0,
1120396,112039602,Sinking Fund Comm,"Janus Capital Management, LLC",Investment Advisor-Manager,Renewal,2012-11-16T00:00:00Z,2013-11-15T00:00:00Z,138,0,0,
1120496,112049602,Sinking Fund Comm,Lazard Asset Management LLC,Investment Advisor-Manager,Renewal,2013-02-18T00:00:00Z,2014-02-17T00:00:00Z,232,0,0,Lazard Asset Management LLC
1120497,112049702,Sinking Fund Comm,Philadelphia Trust Company,Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,238,0,0,Philadelphia Trust Company
1120515,112051502,Sinking Fund Comm,"Vaughan Nelson Investment Management, L.P.",Investment Advisor-Manager,Renewal,2013-03-02T00:00:00Z,2014-03-01T00:00:00Z,244,0,0,
1120498,112049802,Sinking Fund Comm,"Weaver C. Barksdale & Associates, Inc.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,238,0,0,
1020185,102018503,Sinking Fund Comm,"Wells Fargo Bank, N.A.",General Consultant Services,Renewal,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,0,0,
1020512,102051203,Sinking Fund Comm,"Wentworth, Hauser And Violich",Investment Advisor-Manager,Renewal,2013-03-02T00:00:00Z,2014-03-01T00:00:00Z,244,0,0,
1320125,1320125,Sinking Fund Comm,Withumsmith + Brown,Accounting and Auditing Svcs,Auditor,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,WithumSmith+Brown
1020673,102067302,Streets,A D Marble & Co          ,Streets FHWA,Historian Archeologist,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,100000,5993,A D MARBLE & CO          
1020673,102067303,Streets,A D Marble & Co          ,Streets FHWA,Historian Archeologist,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,335,100000,0,A D MARBLE & CO          
1320359,1320359,Streets,"Alternative Resources, Inc.",General Consultant Services,Alter Waste Process Evalu,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,75000,75000,
1220525,122052501,Streets,"Boles, Smyth Associates, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,135214,,
MPXX13000304,MPXX13000304,Streets,"Clara Whaley-perkins, Ph.D",Miscellaneous Order,Health Promotion Workshop,2013-02-15T16:50:30Z,2013-06-30T00:00:00Z,0,5000,5000,
1120324,112032405,Streets,"Contemporary Staffing Solutions, Inc.",General Consultant Services,temporary Staffing Srvs,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,325000,325000,
MPXX13000356,MPXX13000356,Streets,"Cuskey, Ipsen & Mccall Consultants, Inc.",Miscellaneous Order,System suppiort for ISIS,2013-05-30T16:09:30Z,2013-06-30T00:00:00Z,0,0,,
1320435,1320435,Streets,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call GES,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,1500000,1500000,
1220084,122008401,Streets,"Gilmore & Associates, Inc.",General Consultant Services,OnCall Gen Engineer Svs,2012-07-25T00:00:00Z,2013-07-24T00:00:00Z,24,1000000,647343,
MPXX13000301,MPXX13000301,Streets,Health Promotion Council Of Se Pa Inc,Miscellaneous Order,Health Promotion Workshop,2013-02-11T15:51:18Z,2013-06-30T00:00:00Z,0,2000,0,Health Promotion Council of SE Pa Inc
1120608,112060802,Streets,"Hill International, Inc.",Streets FHWA,OnCall CM & CI for Trail,2012-05-09T00:00:00Z,2013-05-08T00:00:00Z,0,0,-380410,
1120608,112060803,Streets,"Hill International, Inc.",Streets FHWA,OnCall CM & CI for Trail,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,312,1500000,1473676,
1220396,1220396,Streets,Jacobs Engineering Group Inc.,Streets FHWA,Traffic Operations Center,2012-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,1820000,141915,Jacobs Engineering Group Inc.
1120633,112063301,Streets,Jacobs Project Management Co.,Streets FHWA,On-Call CM&CI for Bridges,2012-05-23T00:00:00Z,2013-05-22T00:00:00Z,0,723750,278180,Jacobs Project Management Co.
1120633,112063302,Streets,Jacobs Project Management Co.,Streets FHWA,On-Call CM&CI for Bridges,2013-05-23T00:00:00Z,2014-05-22T00:00:00Z,326,1500000,0,Jacobs Project Management Co.
820621,82062105,Streets,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,ReStore Phila Corridors,2012-06-02T00:00:00Z,2013-06-01T00:00:00Z,0,201713.9,36071,
1120604,112060401,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-Call CM&CI for Bridges,2012-05-09T00:00:00Z,2013-05-08T00:00:00Z,0,0,-5984,
1120604,112060402,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-Call CM&CI for Bridges,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,312,1500000,1500000,
1120605,112060501,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-call CM-CI Svs,2012-05-09T00:00:00Z,2013-05-08T00:00:00Z,0,750000,463342,
1120605,112060502,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-call CM-CI Svs,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,312,750000,750000,
1320436,1320436,Streets,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call GES,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,1500000,1500000,
