original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining, amt , tot_payments ,orig_vendor,exempt_status,adv_or_exempt,profit_status
MPXX15000292,MPXX15000292,REVENUE,"Portfolio Associates, Inc.",Miscellaneous Order,EITC Public Engagement,1/16/15,6/30/15,91," 32,000.00 "," 9,536.00 ","Portfolio Associates, Inc.",102,EXEMPT,For Profit
1420021,142002101,REVENUE,"Progressive Financial Services, Inc.",General Consultant Services,Collect Nuis Liens - KICK,7/1/14,6/30/15,91," 100,000.00 "," 42,234.04 ","Progressive Financial Services, Inc.",01,ADVERTISED,For Profit
1420267,142026701,REVENUE,"Progressive Financial Services, Inc.",General Consultant Services,Disc. & Del. Tax Coll.,7/1/14,6/30/15,91," 1,000,000.00 "," 69,944.58 ","Progressive Financial Services, Inc.",01,ADVERTISED,For Profit
1420268,142026801,REVENUE,"Revenue Collection Bureau, Inc.",General Consultant Services,Discov. & Del. Tax Coll.,7/1/14,6/30/15,91," 2,400,000.00 "," 128,749.81 ","Revenue Collection Bureau, Inc.",01,ADVERTISED,For Profit
1420509,1420509,REVENUE,The Nyman  Group,General Consultant Services,Training,4/3/14,4/2/15,2," 105,000.00 "," 60,958.07 ",The Nyman  Group,01,ADVERTISED,For Profit
1120356,112035604,REVENUE,"The Tyler Firm, LLC",General Consultant Services,Writ Services,1/1/15,3/31/15,0," 20,100.00 ", -   ,"The Tyler Firm, LLC",01,ADVERTISED,For Profit
MPXX15000324,MPXX15000324,REVENUE,Titan Outdoor LLC,Miscellaneous Order,EITC Advertising,3/13/15,6/30/15,91," 32,000.00 ", -   ,Titan Outdoor LLC,102,EXEMPT,For Profit
1420534,1420534,REVENUE,"eCollect, LLC",General Consultant Services,Bad Check Recovery,6/2/14,6/1/15,62," 100,000.00 "," 8,060.00 ","eCollect, LLC",01,ADVERTISED,For Profit
1120493,112049303,SINKING FUND COMM,"Atalanta Sosnoff Capital, LLC",Investment Advisor-Manager,Renewal,2/8/14,2/7/15,0, -   , -   ,"Atalanta Sosnoff Capital, LLC",01,ADVERTISED,For Profit
1120494,112049403,SINKING FUND COMM,"Cooke & Bieler, L.P.",Investment Advisor-Manager,Renewal,2/24/14,2/23/15,0, -   , -   ,"Cooke & Bieler, L.P.",01,ADVERTISED,For Profit
1120495,112049503,SINKING FUND COMM,"DePrince, Race & Zollo, Inc.",Investment Advisor-Manager,Renewal,2/24/14,2/23/15,0, -   , -   ,"DePrince, Race & Zollo, Inc.",01,ADVERTISED,For Profit
1220364,122036402,SINKING FUND COMM,"Fred Alger Management, Inc.",Investment Advisor-Manager,Renewal,4/1/14,3/31/15,0, (1.00), -   ,"Fred Alger Management, Inc.",01,ADVERTISED,For Profit
1520330,1520330,SINKING FUND COMM,"Garcia Hamilton & Associates, L.P.",Investment Advisor-Manager,Intermediate FI Mgr,12/1/14,11/30/15,244, -   , -   ,"Garcia Hamilton & Associates, L.P.",01,ADVERTISED,For Profit
1120496,112049603,SINKING FUND COMM,Lazard Asset Management LLC,Investment Advisor-Manager,Renewal,2/18/14,2/17/15,0, -   , -   ,Lazard Asset Management LLC,01,ADVERTISED,For Profit
1520233,1520233,SINKING FUND COMM,"Logan Circle Partners, L.P.",Investment Advisor-Manager,Core Plus Fixed IncomeMgr,9/1/14,8/31/15,153, -   , -   ,"Logan Circle Partners, L.P.",01,ADVERTISED,For Profit
1420555,1420555,SINKING FUND COMM,"Northern Trust Investments, Inc.",Investment Advisor-Manager,LC Dom Equity Index Mgr,6/15/14,6/14/15,75, -   , -   ,"Northern Trust Investments, Inc.",01,ADVERTISED,For Profit
1120497,112049703,SINKING FUND COMM,Philadelphia Trust Company,Investment Advisor-Manager,Renewal,2/24/14,2/23/15,0, -   , -   ,Philadelphia Trust Company,01,ADVERTISED,For Profit
1420441,1420441,SINKING FUND COMM,RhumbLine Advisers,Investment Advisor-Manager,LCG Index Mgr,3/15/14,3/14/15,0, -   , -   ,RhumbLine Advisers,01,ADVERTISED,For Profit
1120515,112051503,SINKING FUND COMM,"Vaughan Nelson Investment Management, L.P.",Investment Advisor-Manager,Renewal,3/2/14,3/1/15,0, -   , -   ,"Vaughan Nelson Investment Management, L.P.",01,ADVERTISED,For Profit
1120498,112049803,SINKING FUND COMM,"Weaver C. Barksdale & Associates, Inc.",Investment Advisor-Manager,Renewal,2/24/14,2/23/15,0, -   , -   ,"Weaver C. Barksdale & Associates, Inc.",01,ADVERTISED,For Profit
1520461,1520461,SINKING FUND COMM,"Weaver C. Barksdale & Associates, Inc.",Investment Advisor-Manager,Core Fixed Income Mgr,2/24/15,2/23/16,329, -   , -   ,"Weaver C. Barksdale & Associates, Inc.",01,ADVERTISED,For Profit
1320125,132012502,SINKING FUND COMM,WithumSmith+Brown,Accounting and Auditing Svcs,Renewal,7/1/14,6/30/15,91, -   , -   ,WithumSmith+Brown,01,ADVERTISED,For Profit
1420273,1420273,STREETS,"AECOM Technical Services, Inc.",Streets FHWA,On-Call Project Mgmt Ser,9/1/13,8/31/15,153," 1,000,000.00 "," 108,569.48 ","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1320359,132035902,STREETS,"Alternative Resources, Inc.",General Consultant Services,Waste To Energy Planning,7/1/14,6/30/15,91," 75,000.00 "," 78,218.04 ","Alternative Resources, Inc.",01,ADVERTISED,For Profit
MPXX15000262,MPXX15000262,STREETS,American Traffic Safety Services Association,Miscellaneous Order,Traffic Safety Training,11/17/14,6/30/15,91," 4,000.00 "," 3,650.00 ",American Traffic Safety Services Association,102,EXEMPT,For Profit
1220525,122052502,STREETS,"Boles, Smyth Associates, Inc.",Streets FHWA,Traffic Operation Systems,3/1/14,2/28/15,0," 1,500,000.00 "," 199,400.04 ","Boles, Smyth Associates, Inc.",01,ADVERTISED,For Profit
1220313,122031303,STREETS,"CBG Communications, Inc.",General Consultant Services,Row Consulting Services,11/1/14,10/31/15,214," 25,000.00 ", -   ,"CBG Communications, Inc.",01,ADVERTISED,For Profit
MPXX15000183,MPXX15000183,STREETS,Compliance Management International,Miscellaneous Order,Asbestos Awareness,8/27/14,6/30/15,91," 1,000.00 ", 890.00 ,Compliance Management International,102,EXEMPT,For Profit
MPXX15000242,MPXX15000242,STREETS,"Contemporary Staffing Solutions, Inc.",Miscellaneous Order,Temporary Staffing,11/1/14,6/30/15,91," 25,000.00 ", 501.60 ,"Contemporary Staffing Solutions, Inc.",102,EXEMPT,For Profit
1320435,132043502,STREETS,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On Call ADAR Services,7/31/14,7/31/15,122, -   , -   ,"Dawood Engineering, Inc.",01,ADVERTISED,For Profit
1220084,122008403,STREETS,"Gilmore & Associates, Inc.",General Consultant Services,On Call Engineering Svcs,7/25/14,7/24/15,115, -   ," 166,952.67 ","Gilmore & Associates, Inc.",01,ADVERTISED,For Profit
1520476,1520476,STREETS,"Gilmore & Associates, Inc.",Streets FHWA,On-Call TED Services,1/1/15,12/31/16,641," 1,000,000.00 ", -   ,"Gilmore & Associates, Inc.",01,ADVERTISED,For Profit
1120608,112060804,STREETS,"Hill International, Inc.",Streets FHWA,OnCall CM&CI for Trail,5/9/14,5/8/15,38, -   ," 261,067.85 ","Hill International, Inc.",01,ADVERTISED,For Profit
1420311,1420311,STREETS,"Hill International, Inc.",Streets FHWA,Delaware Ave Ext PR CM/CI,9/1/13,8/31/15,153," 989,818.34 "," 198,593.39 ","Hill International, Inc.",01,ADVERTISED,For Profit
1120633,112063303,STREETS,Jacobs Project Management Co.,Streets FHWA,On-Call CM&CI for Bridges,5/23/14,5/22/15,52, -   ," 181,829.28 ",Jacobs Project Management Co.,01,ADVERTISED,For Profit
1520073,1520073,STREETS,Jacobs Project Management Co.,Streets FHWA,On-Call Const Mngt & Insp,7/1/14,6/30/16,457," 1,000,000.00 ", -   ,Jacobs Project Management Co.,01,ADVERTISED,For Profit
1120604,112060403,STREETS,"Johnson, Mirmiran & Thompson",Streets FHWA,On-Call CM&CI for Bridges,5/9/14,5/8/15,38, -   ," 179,651.42 ","Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1120605,112060503,STREETS,"Johnson, Mirmiran & Thompson",Streets FHWA,On-call CM-CI Svs,5/9/14,5/8/15,38, -   ," 103,624.58 ","Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1320436,132043602,STREETS,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On Call ADAR Services,7/31/14,7/31/15,122, -   ," 164,675.30 ","Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1220049,122004904,STREETS,Keep Philadelphia Beautiful,General Consultant Services,Anti-Litter Educ. Program,7/1/14,6/30/15,91," 122,000.00 "," 74,256.90 ",Keep Philadelphia Beautiful,08,EXEMPT,Non Profit
1320315,132031504,STREETS,"LevLane Advertising, Inc.",General Consultant Services,Litter and Recycling Educ,7/1/14,6/30/15,91," 3,425,000.00 "," 2,927,231.82 ","LevLane Advertising, Inc.",01,ADVERTISED,For Profit
1220523,122052302,STREETS,"McCormick Taylor, Inc.",Streets FHWA,Traffic Operation Systems,3/1/14,2/28/15,0," 1,500,000.00 "," 372,104.78 ","McCormick Taylor, Inc.",01,ADVERTISED,For Profit
1120445,112044503,STREETS,"McMahon Associates, Inc.",Streets FHWA,Traffic Signal Retiming,2/1/14,1/31/15,0, -   , -   ,"McMahon Associates, Inc.",01,ADVERTISED,For Profit
1120619,112061903,STREETS,"Michael Baker Jr., Inc.",Streets FHWA,Trans. Eng. Design Svs,6/1/14,5/31/15,61, -   ," 1,238.75 ","Michael Baker Jr., Inc.",01,ADVERTISED,For Profit
1520420,1520420,STREETS,"NEWMAN & COMPANY, INC.",General Consultant Services,Recycling Processing,10/1/14,9/30/15,183, -   , -   ,"NEWMAN & COMPANY, INC.",01,ADVERTISED,For Profit
1120620,112062003,STREETS,"Parsons Brinckerhoff, Inc.",Streets FHWA,Trans. Eng. Design Svs,6/1/14,5/31/15,61, -   ," 62,181.13 ","Parsons Brinckerhoff, Inc.",01,ADVERTISED,For Profit
1520329,1520329,STREETS,"ReCommunity Holdings II, Inc.",General Consultant Services,Recycling Processing,10/1/14,9/30/15,183," 900,000.00 "," 359,350.15 ","ReCommunity Holdings II, Inc.",01,ADVERTISED,For Profit
1420409,142040901,STREETS,"RecycleBank, LLC",General Consultant Services,Recycling Rewards Progrsm,1/1/15,12/31/15,275," 1,200,000.00 ", -   ,"RecycleBank, LLC",01,ADVERTISED,For Profit
MPXX15000260,MPXX15000260,STREETS,"Rockwell Automation, Inc",Miscellaneous Order,Drawbridge Engineering Sv,11/13/14,6/30/15,91," 30,000.00 "," 2,883.26 ","Rockwell Automation, Inc",102,EXEMPT,For Profit
1220223,122022303,STREETS,Stantec,Architect and Engineer Svcs,Northeast Incinerator Pro,7/1/14,6/30/15,91," 232,620.00 "," 167,395.00 ",Stantec,01,ADVERTISED,For Profit
1220327,122032704,STREETS,SwiftReach Networks,General Consultant Services,Telephone Notification,12/1/14,11/30/15,244, -   ," 1,094.07 ",SwiftReach Networks,01,ADVERTISED,For Profit
1120425,112042504,STREETS,"Systra Consulting, Inc.",Streets FHWA,Willow Grove Ave/SEPTA,12/1/14,11/30/15,244, -   , -   ,"Systra Consulting, Inc.",01,ADVERTISED,For Profit
1220336,122033605,STREETS,The Nyman  Group,General Consultant Services,Professional Services,7/1/14,6/30/15,91," 35,000.00 "," 8,080.80 ",The Nyman  Group,01,ADVERTISED,For Profit
1020672,102067203,STREETS,TranSystems Corporation,Streets FHWA,41st Street Bridge Amtrak,6/30/14,6/29/15,90, -   , -   ,TranSystems Corporation,01,ADVERTISED,For Profit
1520113,1520113,STREETS,URS Corporation,Streets FHWA,On-Call Const Mngt & Insp,7/1/14,6/30/16,457," 1,000,000.00 ", -   ,URS Corporation,01,ADVERTISED,For Profit
1020674,102067405,STREETS,"Urban Engineers, Inc.",Streets FHWA,Del. Ave Extension,6/1/14,5/31/15,61," 337,000.00 "," 10,231.20 ","Urban Engineers, Inc.",01,ADVERTISED,For Profit
1120610,112061003,STREETS,"Urban Engineers, Inc.",Streets FHWA,On-call CM&CI Svs,5/9/14,5/8/15,38, -   , -   ,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1220521,122052102,STREETS,"Urban Engineers, Inc.",Streets FHWA,Traffic Operation Systems,3/1/14,2/28/15,0," 1,500,000.00 "," 427,112.08 ","Urban Engineers, Inc.",01,ADVERTISED,For Profit
1220271,122027103,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,Gen Eng Svcs Inc,10/1/14,9/30/15,183," 500,000.00 ", -   ,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1520091,1520091,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,GES Design Green Strmwtr,8/1/14,7/31/15,122," 500,000.00 ", -   ,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1220083,122008303,WATER,"AKRF, Inc.",Architect and Engineer Svcs,Tacony Creek Stream,8/1/14,7/31/15,122, -   , -   ,"AKRF, Inc.",01,ADVERTISED,For Profit
1220240,122024003,WATER,"AKRF, Inc.",Architect and Engineer Svcs,Wetland Design,10/1/14,9/30/15,183," 750,000.00 ", -   ,"AKRF, Inc.",01,ADVERTISED,For Profit
1220473,122047302,WATER,"AKRF, Inc.",General Consultant Services,SMED's,4/1/14,3/31/15,0," 100,000.00 ", -   ,"AKRF, Inc.",01,ADVERTISED,For Profit
1320319,132031902,WATER,"AKRF, Inc.",Architect and Engineer Svcs,Stormwater Concept Design,7/1/14,6/30/15,91," 500,000.00 "," 150,105.27 ","AKRF, Inc.",01,ADVERTISED,For Profit
1320353,132035302,WATER,"AKRF, Inc.",General Consultant Services,GSI Green Infrastructure,7/1/14,6/30/15,91," 1,361,472.00 "," 562,135.70 ","AKRF, Inc.",01,ADVERTISED,For Profit
1420385,1420385,WATER,"AKRF, Inc.",General Consultant Services,Regulatory Consultant Svc,2/1/14,1/31/15,0," 1,200,000.00 "," 337,939.75 ","AKRF, Inc.",01,ADVERTISED,For Profit
1220474,122047402,WATER,"AMEC  Foster Wheeler Evironment &  Infrastructure, Inc",General Consultant Services,SMED's Stormwater,4/1/14,3/31/15,0," 250,000.00 ", -   ,"AMEC  Foster Wheeler Evironment &  Infrastructure, Inc",01,ADVERTISED,For Profit
1520283,1520283,WATER,AMERICAN GEOTECH INC,Architect and Engineer Svcs,Geotechnical Engineering,9/1/14,8/31/15,153," 250,000.00 "," 60,962.50 ",AMERICAN GEOTECH INC,01,ADVERTISED,For Profit
1220119,122011903,WATER,ANDRE C DASENT P C,Legal Services,Legal Contractor,7/1/14,6/30/15,91," 135,000.00 "," 39,937.50 ",ANDRE C DASENT P C,01,ADVERTISED,For Profit
1220480,122048003,WATER,"ARCADIS US, Inc.",Architect and Engineer Svcs,Gen Eng for trtmt Fac,10/1/14,9/30/15,183," 1,200,000.00 "," 237,516.60 ","ARCADIS US, Inc.",01,ADVERTISED,For Profit
1520092,1520092,WATER,"ARCADIS US, Inc.",Architect and Engineer Svcs,GES Design Green Strmwtr,8/1/14,7/31/15,122," 500,000.00 ", -   ,"ARCADIS US, Inc.",01,ADVERTISED,For Profit
1220272,122027203,WATER,ATC Group Services,Architect and Engineer Svcs,Gen Eng Svcs,10/1/14,9/30/15,183," 500,000.00 ", -   ,ATC Group Services,01,ADVERTISED,For Profit
MPXX15000084,MPXX15000084,WATER,Adam Levine,Miscellaneous Order,HISTORICAL CONSULTANT,7/2/14,6/30/15,91," 32,000.00 "," 22,987.50 ",Adam Levine,102,EXEMPT,For Profit
MPXX15000208,MPXX15000208,WATER,American Society of Civil Engineers,Miscellaneous Order,Flood Risk Mgmt Symposium,9/19/14,6/30/15,91," 32,000.00 "," 15,207.42 ",American Society of Civil Engineers,102,EXEMPT,Non Profit
MPXX15000150,MPXX15000150,WATER,"American Trainco, Inc",Miscellaneous Order,TRAINING SERVICES,7/1/14,6/30/15,91," 32,000.00 "," 29,800.00 ","American Trainco, Inc",102,EXEMPT,For Profit
MPXX15000178,MPXX15000178,WATER,Andrea McClenon,Miscellaneous Order,Photographic Consultant,7/1/14,6/30/15,91," 32,000.00 "," 18,025.00 ",Andrea McClenon,102,EXEMPT,For Profit
1320118,132011802,WATER,Axys Analytical Services,General Consultant Services,PCB Analysis,7/1/14,6/30/15,91," 50,000.00 "," 12,209.65 ",Axys Analytical Services,01,ADVERTISED,For Profit
1220052,122005206,WATER,Black & Veatch Corporation,General Consultant Services,Cost and Rate Study,7/1/14,6/30/15,91," 910,990.00 "," 281,631.32 ",Black & Veatch Corporation,01,ADVERTISED,For Profit
1220277,122027703,WATER,Black & Veatch Corporation,Architect and Engineer Svcs,Gen Eng Svcs Trtmt Fac,10/1/14,9/30/15,183, -   , -   ,Black & Veatch Corporation,01,ADVERTISED,For Profit
1320599,132059902,WATER,Black & Veatch Corporation,General Consultant Services,Support of Energy Prog,2/4/14,2/3/15,0," 630,137.00 "," 265,082.08 ",Black & Veatch Corporation,01,ADVERTISED,For Profit
1520308,1520308,WATER,Black & Veatch Corporation,General Consultant Services,Cost and Rate Analysis,10/1/14,9/30/15,183," 532,939.00 ", -   ,Black & Veatch Corporation,01,ADVERTISED,For Profit
1520087,1520087,WATER,Blake & Barancik Design Group Inc.,General Consultant Services,Design and Communications,7/1/14,6/30/15,91," 100,000.00 "," 51,960.00 ",Blake & Barancik Design Group Inc.,01,ADVERTISED,For Profit
MPXX15000088,MPXX15000088,WATER,"Brophy & Reilly, LLC",Miscellaneous Order,Architectural Consultant,7/1/14,6/30/15,91," 30,000.00 "," 14,625.00 ","Brophy & Reilly, LLC",102,EXEMPT,For Profit
MPXX15000037,MPXX15000037,WATER,Buck & Associates,Miscellaneous Order,Training Services,7/1/14,6/30/15,91," 32,000.00 "," 8,864.87 ",Buck & Associates,102,EXEMPT,For Profit
1220256,122025603,WATER,"Burns Engineering, Inc.",Architect and Engineer Svcs,MEP for waste water Plts,10/1/14,9/30/15,183," 500,000.00 ", -   ,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
1220462,122046203,WATER,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,Improving Office Space,11/1/14,10/31/15,214, -   , -   ,"CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1220269,122026903,WATER,"CDM Smith, Inc.",Architect and Engineer Svcs,Gen Eng for Trtmt Fac,10/1/14,9/30/15,183, -   , -   ,"CDM Smith, Inc.",01,ADVERTISED,For Profit
1320541,132054104,WATER,"CDM Smith, Inc.",General Consultant Services,Sustainable Organization,7/1/14,6/30/15,91," 400,000.00 "," 99,311.61 ","CDM Smith, Inc.",01,ADVERTISED,For Profit
1420086,142008601,WATER,"CDM Smith, Inc.",General Consultant Services,Eng Support Svcs,7/1/14,6/30/15,91," 8,872,700.00 "," 3,480,120.31 ","CDM Smith, Inc.",01,ADVERTISED,For Profit
1220274,122027403,WATER,"CH2M Hill Engineers, Inc.",Architect and Engineer Svcs,Gen Eng Svcs trtmt Fac,10/1/14,9/30/15,183," 1,000,000.00 ", -   ,"CH2M Hill Engineers, Inc.",01,ADVERTISED,For Profit
1220475,122047502,WATER,"CH2M Hill Engineers, Inc.",General Consultant Services,SMED's Stormwater,4/1/14,3/31/15,0," 50,000.00 ", -   ,"CH2M Hill Engineers, Inc.",01,ADVERTISED,For Profit
1320096,132009602,WATER,"CH2M Hill Engineers, Inc.",General Consultant Services,Conceptual Design Green,8/1/14,7/31/15,122," 500,000.00 ", -   ,"CH2M Hill Engineers, Inc.",01,ADVERTISED,For Profit
1520371,1520371,WATER,"CH2M Hill Engineers, Inc.",General Consultant Services,Water Quality Surveillanc,7/14/14,6/30/15,91," 100,000.00 ", -   ,"CH2M Hill Engineers, Inc.",01,ADVERTISED,For Profit
1420026,142002601,WATER,CH2M Hill Incorporated,General Consultant Services,Strategic Communications,7/1/14,6/30/15,91," 100,000.00 "," 19,491.85 ",CH2M Hill Incorporated,01,ADVERTISED,For Profit
1220468,122046803,WATER,"CLOUD GEHSHAN ASSOCIATES, INC.",General Consultant Services,Signage System,7/1/14,6/30/15,91," 100,000.00 "," 29,825.99 ","CLOUD GEHSHAN ASSOCIATES, INC.",01,ADVERTISED,For Profit
1220257,122025703,WATER,"CSA Central, Inc.",Architect and Engineer Svcs,General Engineering Svcs,10/1/14,9/30/15,183, -   , -   ,"CSA Central, Inc.",01,ADVERTISED,For Profit
1220214,122021403,WATER,"CSL Services,Inc.",General Consultant Services,Flow Monitoring,7/1/14,6/30/15,91," 1,500,000.00 "," 971,150.00 ","CSL Services,Inc.",01,ADVERTISED,For Profit
MPXX15000165,MPXX15000165,WATER,"Center for Watershed Protection, Inc.",Miscellaneous Order,Pilot Trash Study,7/1/14,6/30/15,91," 32,000.00 "," 27,741.30 ","Center for Watershed Protection, Inc.",102,EXEMPT,Non Profit
1420220,142022001,WATER,"Charles E. Day and Associates, LLC",General Consultant Services,Call Center Consultant,7/1/14,6/30/15,91," 200,000.00 "," 135,800.00 ","Charles E. Day and Associates, LLC",01,ADVERTISED,For Profit
1520370,1520370,WATER,CliftonLarsonAllen LLP,Accounting and Auditing Svcs,Internal Control Review,9/2/14,9/1/15,154," 150,000.00 ", -   ,CliftonLarsonAllen LLP,01,ADVERTISED,For Profit
MPXX15000246,MPXX15000246,WATER,Community College of Philadelphia,Miscellaneous Order,Training Services,10/23/14,6/30/15,91," 32,000.00 "," 9,780.00 ",Community College of Philadelphia,102,EXEMPT,Non Profit
1220570,122057004,WATER,Community Design Collaborative,General Consultant Services,Lid Design Competition,7/1/14,6/30/15,91," 200,000.00 "," 29,728.78 ",Community Design Collaborative,01,ADVERTISED,Non Profit
1220470,122047002,WATER,Community Legal Services,General Consultant Services,Public Advocate,2/15/14,2/14/15,0," 90,000.00 "," 135,141.00 ",Community Legal Services,01,ADVERTISED,Non Profit
1220470,122047003,WATER,Community Legal Services,General Consultant Services,Public Advocate,2/15/15,2/14/16,320," 180,000.00 "," 85,877.59 ",Community Legal Services,01,ADVERTISED,Non Profit
MPXX15000175,MPXX15000175,WATER,"Conservation Matters, LLC",Miscellaneous Order,REAL ESTATE CONSULTANT,7/1/14,6/30/15,91," 32,000.00 ", -   ,"Conservation Matters, LLC",102,EXEMPT,For Profit
1420203,142020301,WATER,"CorTrol Services, Ltd.",Architect and Engineer Svcs,Corrosion Control,9/1/14,8/31/15,153," 750,000.00 ", -   ,"CorTrol Services, Ltd.",01,ADVERTISED,For Profit
1520121,1520121,WATER,"CorTrol Services, Ltd.",General Consultant Services,Corrosion Control Scvs,7/1/14,6/30/15,91," 424,457.00 "," 312,515.36 ","CorTrol Services, Ltd.",01,ADVERTISED,For Profit
